SNo,Reg.Number,Name,Address,Mobile,Email,Website,Type
936,UPRERAPRM214859,TIRATH RAM SUMER KUMAR,"Ground Floor, Raja Ram Kumar Plaza, 75, Hazratganj, Lucknow , UP Pin-226001",7007708717,anirbhanmukherjee@levanagroup.in,https://levanagroup.in/,Proprietorship Firm
937,UPRERAPRM21488,SVS Developers,"302, Barri Akbarpur Kachhar, Kalyanpur Singhpur Road- Kanpur 208001",9336720199,pradeep070178@gmail.com,,Partnership Firm
938,UPRERAPRM21509,Tarang Infrastructure Ltd,"c-8 east of kailash, New delhi 110065",9711857998,pavangarg@smautostar.com,,Company
939,UPRERAPRM21515,JOVEES INFRATECH PVT. LTD,"404,4TH FLOOR,ROOT TOWER,DISTRICT CENTER, LAXMI NAGAR, DELHI",8899111999,joveesakash@gmail.com,https://www.up-rera.in/NA,Company
940,UPRERAPRM21517,KAHLON SEHKARI AWAS SAMITI LTD.,"VILLAGE BARAULI KHALILABAD, PARGANA BIJNOUR, P.O. UTTRATIA, LUCKNOW",9935541056,kahlonsehkariawassamitiltd@gmail.com,,Societies
941,UPRERAPRM21541,MITRA SAHKARI AWAS SAMITI,"B-77, MITRA ENCLAVE SOCIETY, GREATER NOIDA.",9953624669,rera.mitra@rediffmail.com,,Societies
942,UPRERAPRM215410,TRYAMBAKAM DEVELOPERS,11 A BRAHMA NAGAR SITAPUR ROAD NIRALA NAGAR LUCKNOW 226020,8005211668,TRYAMBAKAM.01@GMAIL.COM,https://tryambakam.godaddysites.com/,Partnership Firm
943,UPRERAPRM21561,DHAIRYA INFRATECH,"N-9/38-R-1, Sant Gopal Nagar, Patia, Varanasi - 221010 UP",7570001933,princeica12@gmail.com,http://www.dhairyainfratech.co.in/,Partnership Firm
944,UPRERAPRM21565,ADITYA INFRAVENTURE PRIVATE LIMITED,SUPER MALL MAMA CHAURAHA VIKAS NAGAR LUCKNOW,8176008101,adityainfraventurepvtltd@gmail.com,https://www.up-rera.in/www.adityahome.com,Company
945,UPRERAPRM21569,MPG REALTY PRIVATE LIMITED,"502, 5TH FLOOR, SACHDEVA CORPORATE TOWER, PLOT NO. 17, KARKARDUMA, COMMUNITY CENTRE, DELHI 92",9999536768,mpg@ajnara.com,,Company
946,UPRERAPRM21582,DREAM TOWN DEVELOPERS PRIVATE LIMITED,"UTKARASHT LOTUS GREENS APARTMENT, MENDU ROAD, HATHRAS, UTTAR PRADESH -204101",9311952121,dixitkk@gmail.com,,Company
947,UPRERAPRM21595,PANCHSHEEL INFRAPROMTERS PRIVATE LIMITED,195-A EAST MODEL TOWN GHAZIABAD,9650072125,panchsheel.accounts@gmail.com,https://www.up-rera.in/www.panchsheel%20group.com,Company
948,UPRERAPRM2160,RUDRA REALTECH PRIVATE LIMITED,"RUDRA HOUSE C-27/273, C-13 INDIAN PRESS COLONY, MALDAHIYA, VARANASI 221001",9554950263,rera.realtech@rudra.net.in,https://www.up-rera.in/www.rudrarealestate.com,Company
949,UPRERAPRM21610,A R BUILDTECH PVT LTD,"T-22-03-01, CWG VILLAGE , DELHI-110092",9810070994,nikhilsharma55555@gmail.com,,Company
950,UPRERAPRM21611,CREATIVE ASSOCIATES,"251/15 PATEL NAGAR,MAHOLI ROAD,MATHURA-281004",9837042316,creativeassociatesmathura24@gmail.com,,Partnership Firm
951,UPRERAPRM21620,JAINA COLONISERS PRIVATE LIMITED,CHOWK SARRAFA BAZAR MEERUT 250002,9837000102,jainacolonisers@yahoo.com,,Company
952,UPRERAPRM21635,MA DURGA CONSTRUCTIONS,"31, GANGOTRI NAGAR REWA ROAD, DANDI, ALLAHABAD-211009",7500646652,vspandeyudmri@gmail.com,,Partnership Firm
953,UPRERAPRM21639,Hounslow Builders Private Limited,"141, B. D. Gupta Market Karol Bagh New Delhi-110005",8057856252,rahul.tyagi@hounslow.co.in,,Company
954,UPRERAPRM21641,SAI SHAKTI COLONISERS AND HOMEBUILDERS PVT LTD,"1/372, VIJAYANT KHAND, GOMTI NAGAR, LUCKNOW 226010",9919419000,dhirendrapratapsingh.30@gmail.com,https://www.up-rera.in/www.sscgroups.co.in,Company
955,UPRERAPRM216475,ALBINO CONSTRUCTIONS LLP,"G-05, Tower -C, Shalimar Grand , 10 Jopling Road , Lucknow , UP -226001",9235606063,reciprocalimpex@yahoo.co.in,https://www.reciprocalgroup.in/,Partnership Firm
956,UPRERAPRM2165,Techman Buildwell Pvt. Ltd,"Techman Buildwell Pvt. Ltd. Address G-1354, Chittranjan Park, New Delhi. 110019",9810277859,techman.mr@gmail.com,https://www.up-rera.in/www.techmangroup.in,Company
957,UPRERAPRM21655,Samarth City Homes Pvt. Ltd.,"2ND FLOOR, SARRAFA COMPLEX, SARRFA BAZAR, ALIGARH-202001",7055513004,amit_sharma712@yahoo.co.in,https://www.up-rera.in/wwwshekhartherealestate.com,Company
958,UPRERAPRM21662,O P INFRAESTATE PVT LTD,SHOP NO 20 BLOCK NO 25 SHOE MARKET SANJAY PLACE AGRA,8191000721,opinfraestate@gmail.com,https://www.up-rera.in/www.aadharinfracity.com,Company
959,UPRERAPRM21672,MAHADEV BUILDERS AND DEVELOPERS,"B 37/194-C, BIRDOPUR, MAHAMOORGANJ, VARANASI-221010",9450709136,ritesh.viraj161213@gmail.com,,Partnership Firm
960,UPRERAPRM21678,APARNA INFRA BUILDERS PVT LTD,"SHOPNO. 4 , SECOND FLOOR , APARNA MALL , HOSPITAL ROAD , AGRA",8126599333,ratan.kumar389@gmail.com,,Company
961,UPRERAPRM217017,BIBHAB BUILDERS,"86, BIBHAB TRADE CENTRE, BYE PASS ROAD, AGRA-282005, UTTAR PRADESH",9068803875,bibhabbuilders164@gmail.com,https://bibhabbuilders.com/,Partnership Firm
962,UPRERAPRM21727,AMIT KUMAR,"438/24 SUMAN VIHAR MUZAFFARNAGAR CITY , MUZAFFARNAGAR, UP -251002",9690054455,VASUNDHARAMZN0001@GMAIL.COM,,Individual
963,UPRERAPRM217403,OZONE INFRAHEIGHT PRIVATE LIMITED,OZONE CLUB REGIONAL HEAD OZONE CITY ASADPUR KAYAM ALIGARH Aligarh UP 202001 IN,9211787822,pvtltdqualityinfra@gmail.com,https://www.ozonecity.in/ozone-infraheight-private-limited/,Company
964,UPRERAPRM21743,ALIYA INFRA ESTATE PRIVATE LIMITED,SADARPUR BARAULI PHOOLPUR AZAMGARH UTTAR PRADESH-276304,7565848111,aliyainfraestate@rediffmail.com,,Company
965,UPRERAPRM21750,AIR FORCE NAVAL HOUSING BOARD,"AIR FORCE NAVAL HOUSING BOARD, AIR FORCE STATION, RACE COURSE, NEW DELHI-110003",9971847580,SRI16111979@GMAIL.COM,https://www.up-rera.in/WWW.AFNHB.ORG,Societies
966,UPRERAPRM217561,PEYUSH INFRAREALTORS LLP,"A-42, HIG, Ram Ganga Vihar, Kanth Road Moradabad Uttar Pradesh 244001",8755033333,peyushinfrarealtors@gmail.com,http://www.peyushinfrarealtors.com/,Partnership Firm
967,UPRERAPRM21764,Jadon Builder & Developer,"Banker House, Janakpuri, Aligarh",9837062073,coolsandeepgupta@googlemail.com,,Partnership Firm
968,UPRERAPRM2177,VJ Infraventure LLP,,9919801946,junaidjyusuf@rediffmail.com,,Partnership Firm
969,UPRERAPRM21772,S L INFRAESTATE PRIVATE LIMITED,19 MADHAV GANJ FIROZABAD,9837030405,mittal.ashish478@gmail.com,http://www.orchidgreen.in/,Company
970,UPRERAPRM217741,VASUNDHARA BUILDERS AND DEVELOPERS,"Vasundhara Residency, Parikarma Marg Near Shri Ram College , Muzaffarnagar- 251002",9917000304,pankajuttranchal2006@gmail.com,http://vasundharabuildersanddeveloper.in/,Partnership Firm
971,UPRERAPRM2179,Royalgolf link city projects private limited,"M-4, GROUND & FIRST LEVEL, OFFICE NO-126 SOUTH EXTENSION PART-II NEW DELHI South West Delhi 110049",9911816065,rera6@thehemisphere.in,https://www.up-rera.in/www.thehemisphere.in,Company
972,UPRERAPRM21791,utkarshjeevan infrahomes pvt. ltd.,"Suroday East khasra no. 672,673 chandpur bichpuri, dohra road, Bareilly",9837711444,utkarshjeevan@gmail.com,,Company
973,UPRERAPRM218114,SEVEN HEAVEN CONSTRUCTIONS PRIVATE LIMITED,"E-11 Arya Nagar society, Indraprastha extension, Delhi",9412273494,shardamall@yahoo.com,https://sspointaligarh.in/,Company
974,UPRERAPRM21813,Shri Radha Nikunj,"Bajaran vatika near lalita aashram , Parikram Marg Vrindavan",9675773844,shivabuilder444@gmail.com,,Partnership Firm
975,UPRERAPRM21844,M/S AEDCO BUILDERS,"207, IIND FLOOR, SARASWATI PLAZA, MEERUT-250002",9690022969,varun140817@gmail.com,,Partnership Firm
976,UPRERAPRM21847,NARAYANHARI SHELTER PRIVATE LIMITED,"NARAYANHARI SHELTER PRIVATE LIMITED, PACHGAI KHEDA ROHTA AGRA 282009",9411443508,nhsplgkt@gmail.com,,Company
977,UPRERAPRM21848,Max Alert 24 Security Services Pvt. ltd.,"6 QUEENS LAND PARK, BYE PASS, MEERUT",9997575175,MAXALERT24SERVICES@GMAIL.COM,,Company
978,UPRERAPRM21854,OM PRAKASH AGARWAL,"42, GOUGH ROAD, AGRA CANTT, AGRA",9837081300,SKGOYAL12345@GMAIL.COM,,Individual
979,UPRERAPRM2187,Gaursons Sportswood Private Limited,"B-159, Block-B, Yojna Vihar, Delhi-110095",9582279254,gaurssportswood@gaursonsindia.com,http://www.gaursonsindia.com/,Company
980,UPRERAPRM21871,ARUSH HOUSING PRIVATE LIMITED,Pachgai Khera Rohata Agra,9837803508,arushhousing@gmail.com,,Company
981,UPRERAPRM21876,PRATAP CONSTRUCTION AND COLONISERS PRIVATE LIMITED,"719 RAJENDRA NAGAR EAST, GORAKHNATH, GORAKHPUR 273015",9984840430,vktri11@gmail.com,,Company
982,UPRERAPRM21881,SAHU BUILDWELL PRIVATE LIMITED,"SHUBHAM THEATRE BUILDING, CANTONMENT ROAD, LUCKNOW-226001",7849920022,sahubuildwell@rediffmail.com,,Company
983,UPRERAPRM21883,G.P. BUILDING WORKS PRIVATE LIMITED,"6/8,GOKHLE MARG ,LUCKNOW",7309357541,gpbuildingworks@gmail.com,,Company
984,UPRERAPRM21891,M/S VIJAY DEVELOPERS,106/247 GANDHI NAGAR KANPUR,9839157428,ankur7712@rediffmail.com,,Partnership Firm
985,UPRERAPRM218916,Sarena Private Limited,"H.No. 15, Harcharan Bagh, Andheria More, Mehrauli, New Delhi-110074",9971721587,sarenapvtltd@gmail.com,http://www.ramprasthanxt.com/,Company
986,UPRERAPRM2190,Inpropsper Infrastructure LLP,"Registered Office Address - 109, Kila Road, Abdullapur, Meerut, Uttar Pradesh, PIN - 250001, Corporate Office Address - Golf Link, NH-24, Near Columbia Hospital, Village Mehrauli, Paragna Dasna , Ghaziabad, Uttar Pradesh, PIN -201002, Site Address - 109, Kila Road, Abdullapur, Meerut, Uttar Pradesh, PIN-250001.",9412784689,newsaket.rera@gmail.com,https://www.newsaket.com/,Partnership Firm
987,UPRERAPRM219077,Supreme Realestate Developers Private Limited,"A-2/2, F.F., Safdarjung Enclave, South Delhi, Delhi-110029",6390008010,sheojanam@shalimar.org,https://www.shalimarcorp.com/,Company
988,UPRERAPRM21908,Mansarovar,"A-36, Ravindrapuri, Varanasi-221005 (U.P.)",9336912636,mglmvns@gmail.com,https://www.up-rera.in/None,Partnership Firm
989,UPRERAPRM21910,Chandak Builders & Developers P Ltd.,"603, City Centre 63/2, The Mall, Kanpur - 208001",9935577330,sandeep.chandak@hotmail.com,https://www.up-rera.in/www.chandakbuilders.com,Company
990,UPRERAPRM21911,SAHU LANDMARK PRIVATE LIMITED,"SHUBHAM THEATRE BUILDING CANTONMENT ROAD, LUCKNOW -226001",9335118646,sahulandmark@rediffmail.com,,Company
991,UPRERAPRM21918,R D INFO SOLUTIONS PRIVATE LIMITED,"6, Pratap Nagar, Street no.10, Mayur Vihar, Phase-I, Delhi-110092",9999659788,ADARSHJC7@GMAIL.COM,http://www.aadarshgroups.com/,Company
992,UPRERAPRM21919,SAINIK INFRASTRUCTURE INDIA LIMITED,"NEW JAGANPURA,NEAR DOUBLE TRANSFORMER, POST OFFICE KHEMNICHAK,PATNA-800027",7570905351,siilindialtd@gmail.com,https://www.up-rera.in/www.siilindialtd.com,Company
993,UPRERAPRM21921,KAMPURI REAL ESTATE PRIVATE LIMITED,"145A, HIG, Shastripuram, Sikandra, Agra-07",7017546194,kampurirealestate@gmail.com,,Company
994,UPRERAPRM219211,Fastech Developers LLP,"A-153, SECTOR 136, NOIDA, DIST- GAUTAM BUDH NAGAR, UTTAR PRADESH-201301",9811161295,vasantsquare.info@gmail.com,https://fastech.co.in/,Partnership Firm
995,UPRERAPRM21922,ROSHAN INFRAHOMES PRIVATE LIMITED,"C-2083/2, C- BLOCK, INDIRA NAGAR LUCKNOW UP- 226016 IN",9559766618,srivastavavinod.pbic@gmail.com,,Company
996,UPRERAPRM21923,Yazdan Construction,"46/11 Gha, Old Bhopal House Lalbagh Lucknow",9956569900,yazdan.construction@gmail.com,,Proprietorship Firm
997,UPRERAPRM21944,Jadon Real Estate & DEvelopers,"F-1, Vikram Colony, Ramghat Road, Aligarh",9837062073,ajaygupta3341@gmail.com,,Partnership Firm
998,UPRERAPRM21946,BASERA INFRACITY PRIVATE LIMITED,"HIG-68, SIDDHARTH ENCLAVE TARAMANDAL, GORAKHPUR, 273017",9935791000,vktcomp@gmail.com,,Company
999,UPRERAPRM219635,SOBTIS BUILDWELL LIMITED,"WZ 152-B, Shop no-3, Plot No. 165, Pratap Nagar, New Delhi, West Delhi DL110064 IN",9910059597,sobtisgroup@gmail.com,https://www.sobtigroup.com/,Company
1000,UPRERAPRM21965,Ananda Buildtech Pvt. Ltd.,"Ananda Heights, Bagpath Road Meerut",8881581888,rajeev.upadhyay.jani@gmail.com,,Company
1001,UPRERAPRM219774,LJK Construction India Private Limited,"7th FLOOR ELDECO CORPORATE CHAMBER 2 VIBHUTI KHAND GOMTI NAGAR 2, Lucknow",9839017083,ljkconstruction@lalajugalkishore.org,https://ljkconstruction.in/,Company
1002,UPRERAPRM219777,Prompt Planners LLP,"12/2/4, The P L Palace, M. G. Road, Sanjay Place, Agra",9557699955,promptplannersllp@gmail.com,https://www.promptplannersllp.com/,Partnership Firm
1003,UPRERAPRM21979,PLEASENT NIRMAN PRIVATE LIMITED,"68 GANDHI NAGAR SIGRA , VARANASI",7607000913,rajchaurasia55@gmail.com,,Company
1004,UPRERAPRM219880,Joginder Gandhi,Defence Colony Varun Marg Lajpat Nagar South Delhi,8449890309,jogandhi@dewansons.com,https://www.dewansons.com/,Individual
1005,UPRERAPRM21989,SHREEJI SHAKUNTLA CONSTRUCTION,"SHREEJI APARTMENTS,CHANDVAN CITY,MATHURA-281006",9639528449,shreejishakuntlaconstruction@gmail.com,,Partnership Firm
1006,UPRERAPRM21995,PRABHU SAHKARI AVAS SAMITI LTD,PACHGAI KHEDA ROHATA AGRA,9411443508,prabhusamiti@gmail.com,,Societies
1007,UPRERAPRM22026,RAAJNANDA HOUSING PRIVATE LIMITED,"B-1, SHASTRIPURAM YOJNA, SIKANDRA, Agra, Uttar Pradesh, 282007",9837570999,fmeagra@gmail.com,,Company
1008,UPRERAPRM22038,L&KVISION INFRASTRUCTURE PRIVATE LIMITED,"FLAT NO:405, SHAKTI RESIDENCY KHASRA NO:10, CHINHAT LUCKNOW UP 227105 IN",7905487636,Shriprivatelimited@yahoo.com,,Company
1009,UPRERAPRM22047,RS REALTY,561/35 Sindhu Nagar krishna Nagar lucknow,9651388888,sumit@indiinfra.com,,Partnership Firm
1010,UPRERAPRM22053,SHAH APPARTMENT AND DEVELOPERS PVT LTD,"B-136 preet vihar, New Delhi",9896396989,navedkhan741@GMAIL.COM,,Company
1011,UPRERAPRM22061,RAVP INFRA DEVELOPERS PRIVATE LIMITED,H.NO. 36 JALVAYU VIHAR COLONY SECTOR L ASHIYANA LUCKNOW -226012,7800995555,vinodsingh.hr@gmail.com,,Company
1012,UPRERAPRM22075,Deepika Infradevelopers private limited,"H-20, Sanjay gandhi nagar colony cottonmill, chaukaghat, varansi, u.p.",9453040881,amitabhsingh76@gmail.com,,Company
1013,UPRERAPRM22083,A.S.Construction,"HIG 20, Sanjay nagar colony, Cottonmill compound, Nati Imali, Varanasi. U.P.",9919943998,amitabh_Pintoo@yahoo.com,,Partnership Firm
1014,UPRERAPRM220859,ORO INFRA DEVELOPERS LLP,"801, ELDECO Corporate Tower, Vibhuti Khand, Gomtinagar, Lucknow-226010",9415155984,dineshpandey@orogroup.in,https://orogroup.in/,Partnership Firm
1015,UPRERAPRM2209,CENTRAL GOVERNMENT EMPLOYEES WELFARE HOUSING ORGAN,"6TH FLOOR , JANPATH BHAWAN, A WING ,JANPATH NEW DELHI 01",7065044956,cgewho@nic.in,https://www.cgewho.in/,Societies
1016,UPRERAPRM22107,DEVENDER KUMAR JAIN,"house no. B 231,G Floor, Nr, Bhatia More, New Panchvati Colony, Ghaziabad",8130698238,dkjain231@gmail.com,,Individual
1017,UPRERAPRM221543,RAJENDRA SEHKARI AWAS SAMITI LIMITED,"SECTOR-11B, NEAR WATER TANK, VILLAGE BARAULI, VRINDAVAN YOJANA, RAI BARELI ROAD, LUCKNOW",7755877033,rajendrasehkari2021@gmail.com,https://rajendrasehkari202.wixsite.com/,Societies
1018,UPRERAPRM221722,Lavish Buildmart Pvt. Ltd.,"Windsor Grand, IC, Sector-126, Noida-U.P.",8929034470,lavishbuildmart@gmail.com,http://www.lavishbuildmart.com/,Company
1019,UPRERAPRM222463,AVS INDIA INFRAPROP LLP,"GF-38, INDRA PRAKASH BUILDING 21, BARAKHAMBA ROAD, CONNAUGHT PLACE, NEW DELHI, DELHI- 110001, INDIA",9311776528,info@avsindiainfra.com,http://www.avsindiainfra.com/,Partnership Firm
1020,UPRERAPRM223147,Golden I Infrastructure,"NEAR ST. FRANCSIS SCHOOL, STADIUM ROAD, EKTA NAGAR CHAURAHA, BAREILLY 243001",9897891916,goldeniinfrabareilly@gmail.com,http://goldeniinfrastructure.co.in/,Partnership Firm
1021,UPRERAPRM223185,OM HEIGHTS,"KHASRA NO 357, TAPA KHURD, JALESAR ROAD FIROZABAD-283203, UTTAR PRADESH",9389056474,sandeep@sankit.in,http://www.omheights.in/,Partnership Firm
1022,UPRERAPRM223515,Oxy Heightz Infra LLP,"117, Shreshtha Vihar, Delhi- 110092",9311537833,oxyhistreet@gmail.com,http://www.oxyinfra.co.in/,Partnership Firm
1023,UPRERAPRM223706,Shruti Garden,"27,Gandhi Road, Khurja-203131",9837040577,shrutigarden96@gmail.com,https://shrutigardenkhurja.in/,Partnership Firm
1024,UPRERAPRM223896,RLV Ventures Private Limited,"Ground Floor, Raja Ram Kumar Plaza, 75 Hazratganj , Lucknow 226 001",9839255229,RLVventures@gmail.com,https://levanagroup.in/,Company
1025,UPRERAPRM22398,Kamdhenu Realty Pvt Ltd,"Room No 23/A,Cosmos Horizon Skylite , Pkharan Road No 2 Near Bethant Hospital Thane Apna Bazar Mahar",9453015633,prominentdmpl123@gmail.com,https://www.up-rera.in/omkargroup.co,Company
1026,UPRERAPRM224165,Garg Realtech Private Limited,"B-68, 1st FLOOR NEAR SANJAY GEETA SCHOOL, LOHIA NAGAR GHAZIABAD Ghaziabad UP 201001 IN",9548521287,Care@gargrealtech.com,https://gargrealtech.com/,Company
1027,UPRERAPRM224298,Krishna Greens Developers,Krishna Orchid Goverdhan Road Mathura,7668360330,krishnagreensdevelopers@gmail.com,https://www.krishnagreensresidency.com/,Partnership Firm
1028,UPRERAPRM22438,BHAGWATI CONTRACTORS,"G-195/196, PRASHANT VIHAR, DELHI-110085",7840099001,caovihaan@gmail.com,https://www.up-rera.in/www.thevihaangroup.com,Partnership Firm
1029,UPRERAPRM22452,ALAKNANDASUNSHINE INFRADEVELOPERS LLP,"BANGLA BAZAR, NEAR R.D GAS SERVICE BANGLA BAZAR LUCKNOW Lucknow UP 226002 IN",9889198801,KESARWANIYAGYESH@GMAIL.COM,,Partnership Firm
1030,UPRERAPRM22462,D.A. ENGINEERS & DEVELOPERS PVT. LTD.,"250-51B, VISHNU PURI, 3RD LANE, PREM NAGAR , BAREILLY, U.P.-243005",9456407574,AJAY.NDR1408@GMAIL.COM,,Company
1031,UPRERAPRM225090,NANDI BUILDTECH PRIVATE LIMITED,"264/2 INDIRA NAGAR, BAREILLY",8630536601,nandibuildtech@gmail.com,http://www.nandibuildtech.com/,Company
1032,UPRERAPRM225372,VANSHIKA VEDANT DEVELOPERS LLP,"401, Noor Nagar, Sihani, Ghazibabad, Uttar Pradesh- 201001",9810310959,kuldiptyagi007@gmail.com,http://vanshikavedantdevelopers.com/,Partnership Firm
1033,UPRERAPRM225542,Amrawati Infradevelopers LLP,"503/58, Barauliya, Daliganj, Lucknow, UP-206020",8874202773,sushilmishra@amrawatigroup.com,https://amrawatimidtown.com/,Partnership Firm
1034,UPRERAPRM22599,RAJA DEVELOPERS INDIA PRIVATE LIMITED,A 1/4 VIVEK KHAND GOMTI NAGAR LUCKNOW,9839271978,anubhav271@hotmail.com,,Company
1035,UPRERAPRM22620,DEEPAK KUMAR GARG,"House no. 116 New Ahirwara, Old Faridabad,",9911546552,gargdeepak.55@gmail.com,,Individual
1036,UPRERAPRM22648,SHINECITY SHAPERS PRIVATE LIMITED,"IV Floor, C.P.-1/5, R Square Complex, Vipul Khand, Gomti Nagar Scheme, Lucknow Lucknow UP 226010",8009492786,shinecityshaperspvtltd@gmail.com,https://shinecityinfra.com/,Company
1037,UPRERAPRM226544,JAS INFRATECH LLP,"C817 Se C Mahanagar, Flat No. 501, Geeta Kunj Apartment, near Park, Mahanagar, Lucknow, Uttar Pradesh-226006",9415142960,jasinfratech22@gmail.com,https://jasinfratech.com/,Partnershipship Firm
1038,UPRERAPRM22688,Relpro Builcon Private Limited,"106, Rama Plaza, Baccha Park, Meerut",9412631302,shreeramplaza@yahoo.co.in,,Company
1039,UPRERAPRM227676,FUHAAR INFRAREALITY (OPC) PRIVATE LIMITED,8B/29 VRINDAVAN YOJNA RAIBARELY ROAD lucknow Lucknow UP 226025 IN,7678870333,FUHAARPARADISE@GMAIL.COM,https://fuhaarparadise.com/,Company
1040,UPRERAPRM22823,BALAJI ENTERPRISES,"G. T. ROAD, JANGIGANJ, BHADOHI - 221310 UTTAR PRADESH",9452172448,amiteshd92@gmail.com,,Partnership Firm
1041,UPRERAPRM228494,KARYAN INFRACOM LLP,"D-49, DEFENCE COLONY, SOUTH DELHI -110024",8447573075,info@karyaninfracom.com,https://www.karyaninfratech.com/,Partnership Firm
1042,UPRERAPRM22891,MAJESTIC INFRATECH,"UGF-13,Smriti Plaza,Sector K-1,Aashiana,Lucknow.",7388882222,rahulsingh1117@gmail.com,,Partnership Firm
1043,UPRERAPRM22903,J.S.INFRAREALTY PRIVATE LIMITED,"16/80-1, CIVIL LINES KANPUR-208001",9838076441,mahin.soleja@jsgroupindia.com,,Company
1044,UPRERAPRM229118,Grand Realtech Limited,"A-6, Ground Floor, Yojana Vihar, Delhi-110092",8527871116,customercare@fusionlimited.in,http://therivulet.in/,Company
1045,UPRERAPRM229122,GYGY INFRADESIGN PVT.LTD.,"MANISH ABHINAV PLAZA sec-4, plot no-11 Duarika Delhi 110075",8630735087,info@gygygroup.com,https://www.gygygroup.com/,Company
1046,UPRERAPRM230077,VANSHIKA INFRA CITY PRIVATE LIMITED,B-2/86 F JANKIPURAM LUCKNOW-226021,9506933333,vanshikagroupofcompanies3300@gmail.com,https://www.vanshikagroup.com/,Company
1047,UPRERAPRM230754,SJRS INFRACITY PRIVATE LIMITED,"D 58/12A-12, SIGRA, VARANASI, UP-221010",9795380005,ajay.vishal99@gmail.com,https://sjrsinfracity.com/,Company
1048,UPRERAPRM231002,VVIP EMS INFRAHOME,"5th Floor, VVIP Style Mall, Raj nagar Extension, Ghaziabad, Uttar Pradesh-201002",9999851706,vvipnamahrera@vvipspaces.com,https://www.vvipgroup.in/,Partnership Firm
1049,UPRERAPRM231104,RAJVANSH INFRACON PRIVATE LIMITED,khasra no-1069 noor nagar raj nagar extension ghaziabad u.p,9310051296,shivoyhighstreet@gmail.com,http://www.shivoyhighstreet.com/,Company
1050,UPRERAPRM231260,Akhilesh Chandra Gupta Vinod Kumar Gupta,"INFRONT OF ZILLA PANCHAYAT, SADAR BAZAR, JHANSI",9140161958,akhilgupta55.ag@gmail.com,https://www.salasarcity.com/,Partnership Firm
1051,UPRERAPRM23129,ADJ HOMES PVT LTD,"959/S49 SARV NAGAR COLONY, CP MISSION COMPOUND, JHANSI",9415030764,harjeetschawla@gmail.com,,Company
1052,UPRERAPRM231944,AU Real Estate Services Private Limited,"10, Vikas Marg, Bharat Bhawan, New Rajdhani Enclave, East Delhi, Delhi 110092",9899992222,aurealestateservices@gmail.com,https://aurealestate.in/,Company
1053,UPRERAPRM232474,Priyanshi Shelters Private Limited,36 Sitaram Colony Balkeshwar Agra UP 282004,7895027827,priyanshishelters@gmail.com,https://priyanshishelterspvtltd.in/,Company
1054,UPRERAPRM2332,Gandharva Infrastructure and Projects Limited,,9891510852,sale.gipl@gmail.com,,Company
1055,UPRERAPRM233741,KRISHNA ANANDAM AOP,"372/13, Civil lines, Gwalior Road, Jhansi",9956934058,krishnaanandamaop@gmail.com,https://www.krishnaanandam.com/,Association Of Persons (AOP)
1056,UPRERAPRM23378,MJ INFRAHOUSING PVT LTD,1/11 VIRAT KHAND GOMTI NAGAR LUCKNOW 226010,7080666895,mjinfrahousing.acc@gmail.com,https://www.up-rera.in/www.mjinfra.in,Company
1057,UPRERAPRM23381,MJ INFRAESTATE PVT LTD,1/11 VIRAT KHAND GOMTI NAGAR GOMTI NAGAR LUCKNOW 226010,7080666895,mjinfrahousing@gmail.com,,Company
1058,UPRERAPRM233895,JAI BHAGWATI INFRA DEVELOPERS PRIVATE LIMITED,"67, ANSAL BASERA , ESTATE SUTIMIL, JHANSI - 284003",8591278380,ylsdreams@gmail.com,https://www.ylsdreams.co.in/,Company
1059,UPRERAPRM23447,S.K. CONTRACTS PVT. LTD.,"B-12 , GREATER KAILASH ENCLAVE-1 ,NEW DELHI-110048",9560988836,grandprixapartment91@gmail.com,https://www.up-rera.in/WWW.GRANDPRIXAPPARTMENT.COM,Company
1060,UPRERAPRM2345,SUPERTECH TOWNSHIP PROJECT LIMITED,"1114, HEMKUNT CHAMBERS, 11TH FLOOR, 89, NEHRU PLACE, NEW DELHI - 110019, Delhi, INDIA",9310012345,rera.stpl@supertechlimited.com,https://www.up-rera.in/www.supertechlimited.com,Company
1061,UPRERAPRM2347,SCC BUILDERS PVT. LTD.,"3RD FLOOR H-69, SECTOR-63, NOIDA-201301, GAUTAMBUDH NAGAR ( UP)",9650498732,coordinator@sccgroup.in,https://www.up-rera.in/www.sccgroup.in,Company
